ZINC000543710649 COc1ccc(S(=O)(=O)NCCC(=O)Nc2ccc(OCC(=O)O)cc2)cc1OC
ZINC000499178277 CC(C)[C@H](NS(=O)(=O)c1ccccc1F)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000499190893 O=C(O)COc1ccc(NC(=O)CCNc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
ZINC000810541356 COCC(=O)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000290365767 O=C(NC[C@@H]1CCCO1)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000290495706 O=C(O)C(=O)Nc1ccc(CN2CCN(c3ccccn3)CC2)cc1
ZINC000290533683 O=C(O)C(=O)Nc1ccc(CCN2CCSCC2)cc1
ZINC000290587321 O=C(O)C(=O)Nc1ccc(Cc2nnc3n2CCC3)cc1
ZINC000354969266 CCCS(=O)(=O)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000354969266 CCCS(=O)(=O)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000354987833 CC(C)N(Cc1ccc(NC(=O)C(=O)O)cc1)C[C@@H]1CCCCO1
ZINC000354987834 CC(C)N(Cc1ccc(NC(=O)C(=O)O)cc1)C[C@H]1CCCCO1
ZINC000431998750 O=C(O)COc1ccc(NC(=O)CNC(=O)c2sc3ccccc3c2Cl)cc1
ZINC000437000476 O=C(O)COc1ccc(S(=O)(=O)Nc2ccc(C(=O)NC3CCCCC3)c(O)c2)cc1
ZINC000499178277 CC(C)[C@H](NS(=O)(=O)c1ccccc1F)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000499178277 CC(C)[C@H](NS(=O)(=O)c1ccccc1F)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000499188880 COc1ccc(S(=O)(=O)N[C@H](C(=O)Nc2ccc(OCC(=O)O)cc2)C(C)C)cc1
ZINC000499192193 CC(=O)NC1(c2noc(CCC(=O)Nc3ccc(OCC(=O)O)cc3)n2)CCCCCC1
ZINC000540923868 C[C@H](NC(=O)c1ccc(Br)s1)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000540923957 O=C(O)COc1ccc(NC(=O)CCNC(=O)c2ccc(Br)cc2)cc1
ZINC000573412371 O=C(O)C(=O)Nc1ccc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc1
ZINC000573412371 O=C(O)C(=O)Nc1ccc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc1
ZINC000621591238 CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000731424364 C=CCN1C(=O)N[C@@H](c2ccc(OCC(=O)O)cc2)C(C(=O)Nc2ccc(F)cc2)=C1C
ZINC001116510577 O=C(O)COc1ccc(NC(=O)[C@H]2CN(Cc3nc(O)c4ccccc4n3)CCO2)cc1
ZINC001777086755 CN1C(=O)N[C@](C)(c2ccc(NC(=O)C(=O)O)cc2)C1=O
ZINC000032588480 COC[C@H](C)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000032592608 O=C(O)COc1ccc(S(=O)(=O)NNc2ccc(S(=O)(=O)NC3CC3)cn2)cc1
ZINC000059432321 O=C(O)C(=O)Nc1ccc(NC(=O)c2cccs2)cc1
ZINC000083915544 CC(=O)NCc1ccc(NC(=O)C(=O)O)cc1
ZINC000290365754 O=C(NC[C@H]1CCCO1)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000290439605 C[C@H]1CCN(CCOc2ccc(NC(=O)C(=O)O)cc2)C1
ZINC000290507886 C[C@@H](c1ccc(NC(=O)C(=O)O)cc1)N1CCOCC1
ZINC000354983028 O=C(O)C(=O)Nc1ccc(Cc2nnc3ccccn23)cc1
ZINC000354986157 CN(C)C[C@H](O)COc1ccc(NC(=O)C(=O)O)cc1
ZINC000354987228 Cc1nc(COc2ccc(NC(=O)C(=O)O)cc2)no1
ZINC000354987834 CC(C)N(Cc1ccc(NC(=O)C(=O)O)cc1)C[C@H]1CCCCO1
ZINC000409878079 CC(C)(C)NS(=O)(=O)Cc1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000431990452 O=C(O)COc1ccc(NC(=O)[C@@H]2CS[C@H](Cc3ccccc3F)C(=O)N2)cc1
ZINC000486353755 Cc1ccc(S(=O)(=O)N[C@@H](C(=O)NCCc2ccc(OCC(=O)O)cc2)C(C)C)cc1
ZINC000499168389 CC(C)(C)NS(=O)(=O)Cc1cccc(C(=O)Nc2ccc(OCC(=O)O)cc2)c1
